TimeElapsed,gpsLock,TimeLocal,Lat,Long,Alt,RoC,GndSpd,GndCrs,Acc,nSats,ExtTemp,BatTemp,IntTemp,Pres,PresAlt,PresRoC,BatVolt,BatCap,BatHeat,StateParachute,StateUpperCut,StateLowerCut
708.7,T,93459.5,4645.78760,-11730.57031,584.22,-0.07,0.05,0.0,4.89,13,10.85,5.53,4.41,94.54,584.04,-0.03,4.07,94.30,0.00,Wait,Wait,Wait
709.2,T,93500.0,4645.78760,-11730.57031,584.24,-0.15,0.02,0.0,4.89,13,10.85,5.53,4.42,94.53,584.84,0.38,4.07,94.55,0.00,Wait,Wait,Wait
709.7,T,93500.5,4645.78760,-11730.57031,584.28,-0.07,0.02,0.0,4.89,13,10.85,5.53,4.43,94.54,584.31,0.02,4.07,94.42,0.00,Wait,Wait,Wait
710.2,T,93501.0,4645.78760,-11730.57031,584.30,-0.12,0.12,0.0,4.89,13,10.85,5.54,4.44,94.53,584.58,0.15,4.07,93.93,0.00,Wait,Wait,Wait
710.7,T,93501.5,4645.78760,-11730.57031,584.32,-0.01,0.14,0.0,4.89,13,10.85,5.54,4.45,94.54,583.60,-0.38,4.07,93.69,0.00,Wait,Wait,Wait
711.2,T,93502.0,4645.78760,-11730.57031,584.34,0.10,0.02,0.0,4.89,13,10.85,5.54,4.45,94.54,584.04,-0.06,4.07,94.06,0.00,Wait,Wait,Wait
711.7,T,93502.5,4645.78760,-11730.57031,584.36,0.15,0.17,0.0,4.89,13,10.86,5.54,4.46,94.54,583.69,-0.22,4.07,93.93,0.00,Wait,Wait,Wait
712.2,T,93503.0,4645.78760,-11730.57031,584.39,0.16,0.06,0.0,4.89,13,10.86,5.54,4.47,94.54,584.22,0.10,4.07,94.42,0.00,Wait,Wait,Wait
712.7,T,93503.5,4645.78760,-11730.57031,584.43,0.16,0.02,0.0,4.89,13,10.86,5.54,4.48,94.54,584.13,0.03,4.07,94.55,0.00,Wait,Wait,Wait
713.2,T,93504.0,4645.78760,-11730.57031,584.51,0.03,0.02,0.0,4.89,13,10.86,5.54,4.49,94.53,584.58,0.24,4.08,94.79,0.00,Wait,Wait,Wait
713.7,T,93504.5,4645.78711,-11730.57031,584.50,-0.08,0.11,0.0,4.89,13,10.86,5.54,4.50,94.53,584.40,0.09,4.07,94.42,0.00,Wait,Wait,Wait
714.2,T,93505.0,4645.78711,-11730.57031,584.49,-0.17,0.09,0.0,4.89,13,10.86,5.54,4.51,94.53,584.49,0.11,4.07,94.06,0.00,Wait,Wait,Wait
714.7,T,93505.5,4645.78711,-11730.57031,584.48,-0.13,0.09,0.0,4.89,13,10.86,5.54,4.51,94.54,583.96,-0.18,4.07,94.06,0.00,Wait,Wait,Wait
715.2,T,93506.0,4645.78711,-11730.57031,584.45,-0.12,0.03,0.0,4.89,13,10.87,5.54,4.52,94.53,584.40,0.09,4.07,93.69,0.00,Wait,Wait,Wait
715.7,T,93506.5,4645.78711,-11730.57031,584.41,-0.00,0.03,0.0,4.89,13,10.87,5.54,4.52,94.53,584.49,0.11,4.07,93.93,0.00,Wait,Wait,Wait
716.2,T,93507.0,4645.78711,-11730.57031,584.35,0.14,0.07,0.0,4.89,13,10.87,5.54,4.53,94.53,584.66,0.17,4.07,94.42,0.00,Wait,Wait,Wait
716.7,T,93507.5,4645.78711,-11730.57031,584.28,0.08,0.06,0.0,4.89,13,10.88,5.54,4.54,94.54,583.69,-0.36,4.07,93.93,0.00,Wait,Wait,Wait
717.2,T,93508.0,4645.78711,-11730.57031,584.22,0.05,0.06,0.0,4.89,13,10.88,5.54,4.54,94.54,584.22,-0.00,4.07,93.93,0.00,Wait,Wait,Wait
717.7,T,93508.5,4645.78711,-11730.57031,584.17,-0.07,0.06,0.0,4.89,13,10.88,5.54,4.55,94.53,584.58,0.17,4.07,93.81,0.00,Wait,Wait,Wait
718.2,T,93509.0,4645.78711,-11730.57031,584.17,-0.12,0.03,0.0,4.89,13,10.88,5.54,4.56,94.54,583.87,-0.23,4.07,93.81,0.00,Wait,Wait,Wait
718.7,T,93509.5,4645.78711,-11730.57031,584.12,-0.17,0.03,0.0,4.89,13,10.88,5.54,4.57,94.54,583.51,-0.35,4.07,94.06,0.00,Wait,Wait,Wait
719.2,T,93510.0,4645.78711,-11730.57031,584.04,-0.20,0.03,0.0,4.89,13,10.88,5.54,4.58,94.53,584.40,0.18,4.07,94.18,0.00,Wait,Wait,Wait
719.7,T,93510.5,4645.78711,-11730.57031,583.97,-0.14,0.02,0.0,4.89,13,10.89,5.54,4.59,94.54,583.96,-0.08,4.07,93.93,0.00,Wait,Wait,Wait
720.2,T,93511.0,4645.78711,-11730.57031,583.95,-0.00,0.02,0.0,4.89,13,10.89,5.54,4.60,94.54,583.60,-0.24,4.07,93.93,0.00,Wait,Wait,Wait
720.7,T,93511.5,4645.78711,-11730.57031,583.90,0.08,0.04,0.0,4.89,13,10.89,5.54,4.61,94.54,583.51,-0.22,4.07,94.06,0.00,Wait,Wait,Wait
721.2,T,93512.0,4645.78711,-11730.57031,583.80,0.02,0.01,0.0,4.89,13,10.90,5.54,4.61,94.54,583.96,0.05,4.08,94.79,0.00,Wait,Wait,Wait
721.7,T,93512.5,4645.78760,-11730.57031,583.78,0.01,0.04,0.0,4.89,13,10.90,5.54,4.62,94.54,583.60,-0.14,4.07,93.93,0.00,Wait,Wait,Wait
722.2,T,93513.0,4645.78760,-11730.57031,583.81,-0.08,0.11,0.0,4.89,13,10.90,5.54,4.63,94.54,584.04,0.12,4.07,94.30,0.00,Wait,Wait,Wait
722.7,T,93513.5,4645.78760,-11730.57031,583.79,-0.18,0.03,0.0,4.89,13,10.90,5.54,4.63,94.54,584.04,0.09,4.07,94.67,0.00,Wait,Wait,Wait
723.2,T,93514.0,4645.78760,-11730.57031,583.76,-0.19,0.04,0.0,4.89,13,10.91,5.54,4.64,94.54,583.87,-0.02,4.07,94.18,0.00,Wait,Wait,Wait
723.7,T,93514.5,4645.78760,-11730.57031,583.76,-0.15,0.09,0.0,4.89,13,10.91,5.55,4.65,94.54,584.13,0.12,4.07,93.81,0.00,Wait,Wait,Wait
724.2,T,93515.0,4645.78760,-11730.57031,583.78,-0.07,0.03,0.0,4.89,13,10.91,5.54,4.65,94.54,584.13,0.09,4.07,94.30,0.00,Wait,Wait,Wait
724.7,T,93515.5,4645.78760,-11730.57031,583.78,-0.01,0.03,0.0,4.89,13,10.92,5.54,4.66,94.54,583.87,-0.07,4.07,93.81,0.00,Wait,Wait,Wait
725.2,T,93516.0,4645.78760,-11730.57031,583.72,0.03,0.10,0.0,4.89,13,10.92,5.54,4.67,94.54,584.22,0.13,4.07,94.30,0.00,Wait,Wait,Wait
725.7,T,93516.5,4645.78760,-11730.57031,583.72,0.07,0.02,0.0,4.89,13,10.92,5.54,4.69,94.54,584.31,0.14,4.07,94.06,0.00,Wait,Wait,Wait
726.2,T,93517.0,4645.78760,-11730.57031,583.75,-0.01,0.02,0.0,4.96,13,10.93,5.54,4.70,94.54,584.13,0.02,4.07,94.30,0.00,Wait,Wait,Wait
726.7,T,93517.5,4645.78760,-11730.57031,583.80,-0.08,0.06,0.0,4.96,13,10.93,5.54,4.70,94.54,584.22,0.06,4.07,94.18,0.00,Wait,Wait,Wait
727.2,T,93518.0,4645.78711,-11730.57031,583.78,-0.12,0.11,0.0,4.96,13,10.93,5.55,4.71,94.54,584.22,0.04,4.07,94.18,0.00,Wait,Wait,Wait
727.7,T,93518.5,4645.78711,-11730.57031,583.77,-0.16,0.06,0.0,4.96,13,10.93,5.55,4.72,94.54,583.78,-0.19,4.07,93.93,0.00,Wait,Wait,Wait
728.2,T,93519.0,4645.78711,-11730.57031,583.78,-0.10,0.03,0.0,4.96,13,10.93,5.55,4.72,94.54,583.96,-0.05,4.06,93.44,0.00,Wait,Wait,Wait
728.7,T,93519.5,4645.78711,-11730.57031,583.73,-0.08,0.07,0.0,4.96,13,10.94,5.55,4.73,94.54,583.69,-0.17,4.07,93.93,0.00,Wait,Wait,Wait
729.2,T,93520.0,4645.78711,-11730.57031,583.70,0.10,0.08,0.0,4.96,13,10.94,5.54,4.74,94.54,584.04,0.05,4.07,94.18,0.00,Wait,Wait,Wait
729.7,T,93520.5,4645.78711,-11730.57031,583.70,0.12,0.08,0.0,4.96,13,10.95,5.55,4.75,94.54,583.87,-0.05,4.07,93.69,0.00,Wait,Wait,Wait
730.2,T,93521.0,4645.78711,-11730.57031,583.72,0.03,0.05,0.0,4.96,13,10.95,5.55,4.75,94.54,583.69,-0.13,4.07,94.06,0.00,Wait,Wait,Wait
730.7,T,93521.5,4645.78711,-11730.57031,583.73,-0.16,0.06,0.0,4.96,13,10.95,5.55,4.76,94.54,583.96,0.04,4.07,94.30,0.00,Wait,Wait,Wait
731.2,T,93522.0,4645.78711,-11730.57031,583.75,-0.17,0.04,0.0,4.96,13,10.96,5.55,4.77,94.54,583.42,-0.24,4.07,93.81,0.00,Wait,Wait,Wait
731.7,T,93522.5,4645.78711,-11730.57031,583.75,-0.16,0.07,0.0,4.96,13,10.96,5.55,4.78,94.54,583.78,0.00,4.07,94.18,0.00,Wait,Wait,Wait
732.2,T,93523.0,4645.78760,-11730.57031,583.75,-0.14,0.07,0.0,4.96,13,10.96,5.55,4.79,94.54,583.96,0.09,4.07,93.81,0.00,Wait,Wait,Wait
732.7,T,93523.5,4645.78760,-11730.57031,583.77,0.03,0.02,0.0,4.96,13,10.96,5.55,4.80,94.54,584.13,0.16,4.07,94.06,0.00,Wait,Wait,Wait
733.2,T,93524.0,4645.78760,-11730.57031,583.77,0.12,0.03,0.0,4.96,13,10.97,5.54,4.80,94.54,583.69,-0.11,4.07,93.81,0.00,Wait,Wait,Wait
733.7,T,93524.5,4645.78760,-11730.57031,583.81,0.14,0.06,0.0,4.96,13,10.97,5.54,4.81,94.54,583.87,0.01,4.06,93.57,0.00,Wait,Wait,Wait
734.2,T,93525.0,4645.78760,-11730.57031,583.83,-0.02,0.10,0.0,4.96,13,10.97,5.55,4.81,94.54,584.04,0.10,4.07,94.42,0.00,Wait,Wait,Wait
734.7,T,93525.5,4645.78760,-11730.57031,583.83,-0.11,0.09,0.0,4.96,13,10.97,5.55,4.83,94.53,584.40,0.25,4.07,93.93,0.00,Wait,Wait,Wait
735.2,T,93526.0,4645.78760,-11730.57031,583.79,-0.16,0.05,0.0,4.96,13,10.97,5.55,4.83,94.54,584.13,0.05,4.07,94.42,0.00,Wait,Wait,Wait
735.7,T,93526.5,4645.78760,-11730.57031,583.79,-0.13,0.13,0.0,4.96,13,10.97,5.55,4.84,94.54,584.31,0.13,4.07,93.81,0.00,Wait,Wait,Wait
736.2,T,93527.0,4645.78760,-11730.57031,583.74,-0.11,0.02,0.0,4.96,13,10.98,5.55,4.84,94.54,583.69,-0.21,4.07,94.06,0.00,Wait,Wait,Wait
736.7,T,93527.5,4645.78760,-11730.57031,583.71,0.01,0.11,0.0,4.96,13,10.98,5.55,4.85,94.54,583.51,-0.25,4.08,95.28,0.00,Wait,Wait,Wait
737.2,T,93528.0,4645.78760,-11730.57031,583.69,0.11,0.10,0.0,4.96,13,10.99,5.54,4.86,94.54,583.78,-0.05,4.07,94.18,0.00,Wait,Wait,Wait
737.7,T,93528.5,4645.78760,-11730.57031,583.70,0.05,0.00,0.0,4.96,13,10.99,5.54,4.87,94.55,583.25,-0.31,4.07,94.30,0.00,Wait,Wait,Wait
738.2,T,93529.0,4645.78760,-11730.57031,583.74,-0.03,0.06,0.0,4.96,13,10.99,5.55,4.88,94.54,583.60,-0.05,4.07,94.06,0.00,Wait,Wait,Wait
738.7,T,93529.5,4645.78760,-11730.57031,583.71,-0.08,0.06,0.0,4.96,13,10.99,5.55,4.89,94.55,583.25,-0.22,4.07,93.81,0.00,Wait,Wait,Wait
739.2,T,93530.0,4645.78760,-11730.57031,583.70,-0.04,0.08,0.0,4.96,13,11.00,5.55,4.90,94.54,583.51,-0.03,4.07,93.81,0.00,Wait,Wait,Wait
739.7,T,93530.5,4645.78760,-11730.57031,583.65,-0.11,0.02,0.0,4.96,13,11.00,5.54,4.91,94.54,583.69,0.07,4.07,94.30,0.00,Wait,Wait,Wait
740.2,T,93531.0,4645.78760,-11730.57031,583.59,0.02,0.13,0.0,4.96,13,11.00,5.54,4.91,94.54,584.13,0.27,4.07,94.06,0.00,Wait,Wait,Wait
740.7,T,93531.5,4645.78760,-11730.57031,583.58,0.11,0.04,0.0,4.96,13,11.01,5.54,4.92,94.54,583.87,0.07,4.07,93.81,0.00,Wait,Wait,Wait
741.2,T,93532.0,4645.78760,-11730.57031,583.53,0.07,0.05,0.0,4.96,13,11.01,5.54,4.93,94.54,583.51,-0.12,4.07,94.18,0.00,Wait,Wait,Wait
741.7,T,93532.5,4645.78760,-11730.57031,583.56,-0.07,0.09,0.0,4.96,13,11.01,5.54,4.92,94.54,584.13,0.23,4.06,93.57,0.00,Wait,Wait,Wait
742.2,T,93533.0,4645.78760,-11730.57031,583.58,-0.12,0.11,0.0,4.96,13,11.02,5.54,4.94,94.55,583.25,-0.27,4.07,93.93,0.00,Wait,Wait,Wait
742.7,T,93533.5,4645.78760,-11730.57031,583.58,-0.13,0.07,0.0,4.96,13,11.02,5.55,4.94,94.54,583.87,0.11,4.07,94.42,0.00,Wait,Wait,Wait
743.2,T,93534.0,4645.78760,-11730.57031,583.56,-0.09,0.07,0.0,4.96,13,11.02,5.55,4.95,94.54,584.31,0.30,4.07,94.06,0.00,Wait,Wait,Wait
743.7,T,93534.5,4645.78760,-11730.57031,583.49,-0.05,0.13,0.0,4.96,13,11.03,5.54,4.97,94.54,584.31,0.23,4.07,93.69,0.00,Wait,Wait,Wait
744.2,T,93535.0,4645.78760,-11730.57031,583.36,0.03,0.13,0.0,4.96,13,11.03,5.54,4.98,94.54,583.87,-0.05,4.07,94.18,0.00,Wait,Wait,Wait
744.7,T,93535.5,4645.78760,-11730.57031,583.24,0.07,0.02,0.0,4.96,13,11.04,5.54,4.98,94.54,583.60,-0.17,4.07,94.18,0.00,Wait,Wait,Wait
745.2,T,93536.0,4645.78760,-11730.57031,583.24,0.08,0.02,0.0,4.96,13,11.04,5.54,4.99,94.53,584.58,0.36,4.07,93.93,0.00,Wait,Wait,Wait
745.7,T,93536.5,4645.78760,-11730.57031,583.21,-0.08,0.03,0.0,4.96,13,11.04,5.54,5.00,94.54,584.13,0.05,4.07,94.06,0.00,Wait,Wait,Wait
746.2,T,93537.0,4645.78760,-11730.57031,583.22,-0.14,0.09,0.0,4.96,13,11.04,5.54,5.01,94.54,583.78,-0.14,4.07,94.30,0.00,Wait,Wait,Wait
746.7,T,93537.5,4645.78760,-11730.57031,583.17,-0.12,0.06,0.0,4.96,13,11.04,5.55,5.01,94.54,584.22,0.12,4.07,94.18,0.00,Wait,Wait,Wait
747.2,T,93538.0,4645.78760,-11730.57031,583.18,-0.07,0.05,0.0,4.96,13,11.05,5.55,5.02,94.54,584.22,0.09,4.07,93.81,0.00,Wait,Wait,Wait
747.7,T,93538.5,4645.78760,-11730.57031,583.14,0.02,0.05,0.0,4.96,13,11.05,5.55,5.03,94.54,583.96,-0.07,4.07,94.67,0.00,Wait,Wait,Wait
748.2,T,93539.0,4645.78760,-11730.57031,583.07,0.09,0.10,0.0,4.96,13,11.05,5.55,5.04,94.54,583.87,-0.09,4.07,94.67,0.00,Wait,Wait,Wait
748.7,T,93539.5,4645.78760,-11730.57031,583.08,0.12,0.08,0.0,4.96,13,11.06,5.55,5.04,94.54,583.51,-0.25,4.07,94.06,0.00,Wait,Wait,Wait
749.2,T,93540.0,4645.78760,-11730.57031,583.08,0.05,0.05,0.0,5.03,13,11.06,5.55,5.05,94.54,583.51,-0.19,4.07,93.81,0.00,Wait,Wait,Wait
749.7,T,93540.5,4645.78760,-11730.57031,583.04,-0.06,0.01,0.0,4.96,13,11.06,5.55,5.06,94.54,584.31,0.26,4.07,93.93,0.00,Wait,Wait,Wait
750.2,T,93541.0,4645.78760,-11730.57031,583.05,-0.14,0.02,0.0,5.03,13,11.07,5.55,5.07,94.54,584.04,0.06,4.07,94.06,0.00,Wait,Wait,Wait
750.7,T,93541.5,4645.78760,-11730.57031,583.06,-0.14,0.06,0.0,5.03,13,11.07,5.55,5.07,94.55,583.34,-0.31,4.07,94.18,0.00,Wait,Wait,Wait
751.2,T,93542.0,4645.78760,-11730.57031,583.05,-0.10,0.14,0.0,5.03,13,11.07,5.55,5.09,94.54,583.42,-0.19,4.07,94.18,0.00,Wait,Wait,Wait
751.7,T,93542.5,4645.78760,-11730.57031,582.98,0.00,0.02,0.0,5.03,13,11.07,5.55,5.09,94.54,583.78,0.04,4.07,94.67,0.00,Wait,Wait,Wait
752.2,T,93543.0,4645.78760,-11730.57031,582.94,0.09,0.04,0.0,5.03,13,11.08,5.55,5.10,94.54,584.04,0.16,4.07,93.93,0.00,Wait,Wait,Wait
752.7,T,93543.5,4645.78760,-11730.57031,582.89,0.07,0.04,0.0,5.03,13,11.08,5.55,5.10,94.54,583.69,-0.06,4.07,94.55,0.00,Wait,Wait,Wait
753.2,T,93544.0,4645.78760,-11730.57031,582.85,-0.10,0.03,0.0,5.03,13,11.08,5.55,5.11,94.54,584.04,0.13,4.07,93.93,0.00,Wait,Wait,Wait
753.7,T,93544.5,4645.78760,-11730.57031,582.84,-0.12,0.11,0.0,5.03,13,11.08,5.55,5.12,94.54,583.96,0.05,4.07,94.18,0.00,Wait,Wait,Wait
754.2,T,93545.0,4645.78760,-11730.57031,582.84,-0.14,0.01,0.0,5.03,13,11.08,5.55,5.12,94.54,583.87,-0.00,4.07,93.93,0.00,Wait,Wait,Wait
754.7,T,93545.5,4645.78760,-11730.57031,582.81,-0.09,0.02,0.0,5.03,13,11.09,5.55,5.14,94.54,583.87,-0.00,4.07,94.06,0.00,Wait,Wait,Wait
755.2,T,93546.0,4645.78760,-11730.57031,582.74,-0.06,0.02,0.0,5.03,13,11.09,5.55,5.14,94.54,583.78,-0.05,4.07,94.42,0.00,Wait,Wait,Wait
755.7,T,93546.5,4645.78760,-11730.57031,582.66,0.05,0.02,0.0,5.03,13,11.09,5.55,5.14,94.54,583.96,0.05,4.07,94.18,0.00,Wait,Wait,Wait
756.2,T,93547.0,4645.78760,-11730.57031,582.67,0.08,0.09,0.0,5.03,13,11.09,5.55,5.16,94.54,584.22,0.17,4.07,93.69,0.00,Wait,Wait,Wait
756.7,T,93547.5,4645.78760,-11730.57031,582.67,-0.02,0.01,0.0,5.03,13,11.10,5.56,5.17,94.55,582.89,-0.53,4.07,94.06,0.00,Wait,Wait,Wait
757.2,T,93548.0,4645.78760,-11730.57031,582.69,-0.08,0.11,0.0,5.03,13,11.10,5.56,5.18,94.53,584.75,0.53,4.07,94.06,0.00,Wait,Wait,Wait
757.7,T,93548.5,4645.78760,-11730.57031,582.67,-0.07,0.12,0.0,5.03,13,11.10,5.56,5.18,94.54,583.87,-0.05,4.07,94.18,0.00,Wait,Wait,Wait
758.2,T,93549.0,4645.78760,-11730.57031,582.69,-0.04,0.05,0.0,5.03,13,11.11,5.55,5.19,94.55,582.98,-0.48,4.07,94.42,0.00,Wait,Wait,Wait
758.7,T,93549.5,4645.78760,-11730.57031,582.70,0.04,0.05,0.0,5.03,13,11.11,5.55,5.20,94.55,582.98,-0.36,4.07,94.30,0.00,Wait,Wait,Wait
759.2,T,93550.0,4645.78760,-11730.57031,582.69,0.04,0.01,0.0,5.03,13,11.11,5.55,5.20,94.55,583.16,-0.18,4.07,94.42,0.00,Wait,Wait,Wait
759.7,T,93550.5,4645.78760,-11730.57031,582.76,-0.04,0.05,0.0,5.03,13,11.12,5.55,5.21,94.54,583.42,-0.00,4.07,93.93,0.00,Wait,Wait,Wait
760.2,T,93551.0,4645.78760,-11730.57031,582.80,-0.05,0.05,0.0,5.03,13,11.12,5.55,5.22,94.55,583.25,-0.09,4.07,94.30,0.00,Wait,Wait,Wait
760.7,T,93551.5,4645.78760,-11730.57031,582.82,-0.05,0.03,0.0,5.03,13,11.12,5.55,5.22,94.54,583.60,0.11,4.07,93.93,0.00,Wait,Wait,Wait
761.2,T,93552.0,4645.78760,-11730.57031,582.77,-0.12,0.02,0.0,5.03,13,11.13,5.55,5.23,94.54,584.22,0.39,4.07,94.06,0.00,Wait,Wait,Wait
761.7,T,93552.5,4645.78760,-11730.57031,582.75,-0.03,0.05,0.0,5.03,13,11.13,5.55,5.23,94.54,584.04,0.20,4.07,94.30,0.00,Wait,Wait,Wait
762.2,T,93553.0,4645.78760,-11730.57031,582.77,0.05,0.05,0.0,5.03,13,11.14,5.55,5.26,94.54,583.96,0.11,4.07,94.30,0.00,Wait,Wait,Wait
762.7,T,93553.5,4645.78760,-11730.57031,582.81,-0.01,0.08,0.0,5.03,13,11.14,5.55,5.26,94.54,584.22,0.21,4.07,94.55,0.00,Wait,Wait,Wait
763.2,T,93554.0,4645.78760,-11730.57031,582.78,-0.12,0.06,0.0,5.03,13,11.15,5.56,5.27,94.54,584.04,0.07,4.07,93.69,0.00,Wait,Wait,Wait
763.7,T,93554.5,4645.78760,-11730.57031,582.79,-0.05,0.06,0.0,5.03,13,11.15,5.56,5.28,94.55,583.25,-0.35,4.07,93.93,0.00,Wait,Wait,Wait
764.2,T,93555.0,4645.78760,-11730.57031,582.79,-0.11,0.02,0.0,5.03,13,11.16,5.56,5.29,94.55,583.25,-0.26,4.07,93.81,0.00,Wait,Wait,Wait
764.7,T,93555.5,4645.78760,-11730.57031,582.77,-0.09,0.06,0.0,5.03,13,11.16,5.55,5.29,94.54,583.69,0.03,4.07,93.93,0.00,Wait,Wait,Wait
765.2,T,93556.0,4645.78760,-11730.57031,582.78,0.04,0.08,0.0,5.03,13,11.16,5.55,5.29,94.54,584.13,0.24,4.07,94.06,0.00,Wait,Wait,Wait
765.7,T,93556.5,4645.78760,-11730.57031,582.73,0.03,0.16,0.0,5.03,13,11.16,5.56,5.31,94.54,583.96,0.09,4.07,93.81,0.00,Wait,Wait,Wait
766.2,T,93557.0,4645.78760,-11730.57031,582.76,-0.06,0.01,0.0,5.03,13,11.17,5.56,5.31,94.55,583.25,-0.28,4.06,93.57,0.00,Wait,Wait,Wait
766.7,T,93557.5,4645.78760,-11730.57031,582.82,-0.08,0.11,0.0,5.03,13,11.17,5.56,5.32,94.54,583.60,-0.04,4.07,94.30,0.00,Wait,Wait,Wait
767.2,T,93558.0,4645.78760,-11730.57031,582.81,-0.10,0.02,0.0,5.03,13,11.17,5.56,5.33,94.54,583.60,-0.03,4.07,94.30,0.00,Wait,Wait,Wait
767.7,T,93558.5,4645.78760,-11730.57031,582.85,-0.08,0.02,0.0,5.03,13,11.18,5.56,5.33,94.54,583.96,0.16,4.07,93.69,0.00,Wait,Wait,Wait
768.2,T,93559.0,4645.78809,-11730.57031,582.85,-0.05,0.04,0.0,5.03,13,11.18,5.55,5.33,94.55,583.34,-0.19,4.07,94.06,0.00,Wait,Wait,Wait
768.7,T,93559.5,4645.78809,-11730.57031,582.90,0.07,0.05,0.0,5.03,13,11.19,5.56,5.36,94.54,583.69,0.03,4.07,94.55,0.00,Wait,Wait,Wait
769.2,T,93600.0,4645.78809,-11730.57031,582.90,-0.00,0.02,0.0,5.03,13,11.19,5.56,5.36,94.54,584.04,0.20,4.07,94.18,0.00,Wait,Wait,Wait
769.7,T,93600.5,4645.78809,-11730.57031,582.92,-0.07,0.04,0.0,5.03,13,11.19,5.56,5.37,94.54,583.78,0.02,4.07,94.06,0.00,Wait,Wait,Wait
770.2,T,93601.0,4645.78809,-11730.57031,582.91,-0.11,0.01,0.0,5.03,13,11.19,5.56,5.38,94.55,583.34,-0.21,4.07,94.06,0.00,Wait,Wait,Wait
770.7,T,93601.5,4645.78760,-11730.57031,582.85,-0.10,0.09,0.0,5.03,13,11.19,5.56,5.38,94.54,583.69,0.02,4.07,93.93,0.00,Wait,Wait,Wait
771.2,T,93602.0,4645.78760,-11730.57031,582.78,-0.17,0.09,0.0,5.03,13,11.19,5.55,5.39,94.54,583.51,-0.07,4.07,94.18,0.00,Wait,Wait,Wait
771.7,T,93602.5,4645.78760,-11730.57031,582.76,-0.06,0.03,0.0,5.03,13,11.19,5.55,5.40,94.55,583.25,-0.19,4.07,94.30,0.00,Wait,Wait,Wait
772.2,T,93603.0,4645.78760,-11730.57031,582.76,-0.05,0.06,0.0,5.03,13,11.19,5.55,5.41,94.54,583.69,0.08,4.07,94.18,0.00,Wait,Wait,Wait
772.7,T,93603.5,4645.78760,-11730.57031,582.81,-0.11,0.10,0.0,5.03,13,11.20,5.55,5.40,94.55,583.07,-0.25,4.07,93.93,0.00,Wait,Wait,Wait
773.2,T,93604.0,4645.78760,-11730.57031,582.83,-0.05,0.13,0.0,5.03,13,11.20,5.56,5.42,94.53,584.40,0.48,4.07,94.30,0.00,Wait,Wait,Wait
773.7,T,93604.5,4645.78760,-11730.57031,582.79,-0.14,0.09,0.0,5.03,13,11.20,5.56,5.42,94.54,583.60,-0.04,4.07,94.30,0.00,Wait,Wait,Wait
774.2,T,93605.0,4645.78760,-11730.57031,582.73,-0.10,0.12,0.0,5.03,13,11.20,5.56,5.43,94.54,583.60,-0.03,4.07,93.93,0.00,Wait,Wait,Wait
774.7,T,93605.5,4645.78760,-11730.57031,582.76,-0.03,0.09,0.0,5.03,13,11.20,5.56,5.45,94.54,583.42,-0.11,4.07,93.93,0.00,Wait,Wait,Wait
775.2,T,93606.0,4645.78760,-11730.57031,582.77,-0.09,0.05,0.0,5.10,13,11.20,5.56,5.46,94.55,583.25,-0.17,4.07,93.93,0.00,Wait,Wait,Wait
775.7,T,93606.5,4645.78760,-11730.57031,582.78,-0.08,0.04,0.0,5.10,13,11.21,5.56,5.46,94.54,583.96,0.23,4.07,94.42,0.00,Wait,Wait,Wait
776.2,T,93607.0,4645.78760,-11730.57031,582.79,-0.10,0.03,0.0,5.10,13,11.21,5.56,5.47,94.54,583.87,0.12,4.07,93.93,0.00,Wait,Wait,Wait
776.7,T,93607.5,4645.78760,-11730.57031,582.73,-0.04,0.08,0.0,5.10,13,11.21,5.56,5.47,94.54,583.60,-0.04,4.07,93.93,0.00,Wait,Wait,Wait
777.2,T,93608.0,4645.78760,-11730.57031,582.74,0.03,0.10,0.0,5.10,13,11.21,5.56,5.48,94.54,583.51,-0.07,4.07,94.30,0.00,Wait,Wait,Wait
777.7,T,93608.5,4645.78760,-11730.57031,582.75,0.04,0.02,0.0,5.10,13,11.22,5.56,5.49,94.55,583.34,-0.14,4.07,93.93,0.00,Wait,Wait,Wait
778.2,T,93609.0,4645.78760,-11730.57031,582.75,-0.02,0.03,0.0,5.10,13,11.22,5.56,5.49,94.54,584.31,0.38,4.07,94.30,0.00,Wait,Wait,Wait
778.7,T,93609.5,4645.78760,-11730.57031,582.71,-0.04,0.05,0.0,5.10,13,11.22,5.56,5.50,94.55,583.25,-0.25,4.07,94.06,0.00,Wait,Wait,Wait
779.2,T,93610.0,4645.78760,-11730.57031,582.71,-0.05,0.03,0.0,5.10,13,11.22,5.56,5.51,94.54,583.51,-0.06,4.07,93.93,0.00,Wait,Wait,Wait
779.7,T,93610.5,4645.78760,-11730.57031,582.65,-0.14,0.06,0.0,5.10,13,11.22,5.56,5.51,94.54,584.22,0.32,4.07,93.93,0.00,Wait,Wait,Wait
780.2,T,93611.0,4645.78760,-11730.57031,582.60,-0.12,0.05,0.0,5.10,13,11.23,5.56,5.52,94.55,583.16,-0.29,4.07,93.69,0.00,Wait,Wait,Wait
780.7,T,93611.5,4645.78760,-11730.57031,582.64,-0.09,0.10,0.0,5.10,13,11.23,5.56,5.54,94.55,583.34,-0.13,4.07,94.06,0.00,Wait,Wait,Wait
