TimeElapsed,gpsLock,TimeLocal,Lat,Long,Alt,RoC,GndSpd,GndCrs,Acc,nSats,ExtTemp,BatTemp,IntTemp,Pres,PresAlt,PresRoC,BatVolt,BatCap,BatHeat,StateParachute,StateUpperCut,StateLowerCut
3640.4,T,81614.5,4645.19189,-11818.50488,288.91,-0.02,0.42,288.4,3.19,19,14.53,17.51,28.70,97.84,295.80,0.18,4.13,98.70,0.00,Wait,Wait,Wait
3640.9,T,81615.0,4645.19189,-11818.50488,288.90,-0.03,0.34,288.4,3.19,19,14.53,17.51,28.71,97.84,296.06,0.26,4.13,98.65,0.00,Wait,Wait,Wait
3641.4,T,81615.5,4645.19189,-11818.50488,288.93,0.11,0.43,278.2,3.28,18,14.52,17.52,28.71,97.85,295.03,-0.32,4.13,98.59,0.00,Wait,Wait,Wait
3641.9,T,81616.0,4645.19189,-11818.50488,288.89,0.01,0.06,278.2,3.28,18,14.52,17.52,28.71,97.84,295.63,0.06,4.13,98.59,0.00,Wait,Wait,Wait
3642.4,T,81616.5,4645.19189,-11818.50488,288.89,-0.04,0.15,278.2,3.28,18,14.51,17.53,28.71,97.84,295.55,0.00,4.13,98.53,0.00,Wait,Wait,Wait
3642.9,T,81617.0,4645.19189,-11818.50488,288.82,-0.15,0.11,278.2,3.28,18,14.50,17.53,28.71,97.85,295.20,-0.17,4.13,98.70,0.00,Wait,Wait,Wait
3643.4,T,81617.5,4645.19189,-11818.50488,288.88,-0.05,0.05,278.2,3.28,18,14.50,17.53,28.71,97.84,295.89,0.22,4.13,98.65,0.00,Wait,Wait,Wait
3643.9,T,81618.0,4645.19189,-11818.50488,288.96,0.02,0.08,278.2,3.28,18,14.49,17.53,28.72,97.85,294.69,-0.44,4.13,98.82,0.00,Wait,Wait,Wait
3644.4,T,81618.5,4645.19189,-11818.50488,288.87,0.04,0.03,278.2,3.28,18,14.48,17.53,28.71,97.83,296.32,0.49,4.13,98.59,0.00,Wait,Wait,Wait
3644.9,T,81619.0,4645.19189,-11818.50488,288.77,-0.13,0.03,278.2,3.28,18,14.48,17.53,28.72,97.85,295.37,-0.11,4.13,98.70,0.00,Wait,Wait,Wait
3645.4,T,81619.5,4645.19141,-11818.50488,288.78,-0.08,0.04,278.2,3.28,18,14.47,17.53,28.72,97.84,295.55,0.01,4.13,98.70,0.00,Wait,Wait,Wait
3645.9,T,81620.0,4645.19141,-11818.50488,288.89,0.00,0.02,278.2,3.28,18,14.46,17.53,28.73,97.85,294.77,-0.38,4.13,98.65,0.00,Wait,Wait,Wait
3646.4,T,81620.5,4645.19141,-11818.50488,289.04,0.12,0.08,278.2,3.28,18,14.46,17.54,28.72,97.85,295.37,0.01,4.13,98.53,0.00,Wait,Wait,Wait
3646.9,T,81621.0,4645.19141,-11818.50488,289.10,0.12,0.04,278.2,3.33,18,14.45,17.54,28.73,97.84,295.55,0.10,4.13,98.65,0.00,Wait,Wait,Wait
3647.4,T,81621.5,4645.19141,-11818.50488,289.19,0.08,0.06,278.2,3.33,18,14.44,17.54,28.73,97.84,295.80,0.20,4.12,98.47,0.00,Wait,Wait,Wait
3647.9,T,81622.0,4645.19141,-11818.50488,289.21,-0.05,0.17,278.2,3.33,18,14.43,17.54,28.73,97.85,295.37,-0.07,4.13,98.59,0.00,Wait,Wait,Wait
3648.4,T,81622.5,4645.19141,-11818.50488,289.21,-0.09,0.12,278.2,3.33,18,14.42,17.54,28.74,97.85,295.37,-0.05,4.13,98.65,0.00,Wait,Wait,Wait
3648.9,T,81623.0,4645.19141,-11818.50488,289.29,-0.01,0.02,278.2,3.33,18,14.42,17.53,28.74,97.84,295.46,0.01,4.13,98.65,0.00,Wait,Wait,Wait
3649.4,T,81623.5,4645.19141,-11818.50488,289.19,-0.04,0.17,278.2,3.33,18,14.41,17.54,28.74,97.85,295.12,-0.17,4.13,98.70,0.00,Wait,Wait,Wait
3649.9,T,81624.0,4645.19141,-11818.50488,289.36,0.19,0.06,278.2,3.33,18,14.40,17.53,28.74,97.85,294.77,-0.30,4.12,98.41,0.00,Wait,Wait,Wait
3650.4,T,81624.5,4645.19141,-11818.50488,289.51,0.19,0.10,278.2,3.41,18,14.39,17.54,28.74,97.85,295.20,-0.01,4.13,98.59,0.00,Wait,Wait,Wait
3650.9,T,81625.0,4645.19141,-11818.50488,289.53,0.12,0.21,278.2,3.41,18,14.38,17.54,28.74,97.84,295.72,0.25,4.13,98.59,0.00,Wait,Wait,Wait
3651.4,T,81625.5,4645.19141,-11818.50488,289.56,0.07,0.04,278.2,3.41,18,14.37,17.54,28.75,97.85,295.37,0.02,4.13,98.59,0.00,Wait,Wait,Wait
3651.9,T,81626.0,4645.19141,-11818.50488,289.54,0.07,0.07,278.2,3.47,18,14.36,17.54,28.74,97.84,295.80,0.23,4.13,98.59,0.00,Wait,Wait,Wait
3652.4,T,81626.5,4645.19141,-11818.50488,289.62,0.10,0.06,278.2,3.55,18,14.35,17.54,28.75,97.83,296.41,0.47,4.13,98.53,0.00,Wait,Wait,Wait
3652.9,T,81627.0,4645.19141,-11818.50488,289.57,-0.09,0.07,278.2,3.55,18,14.34,17.54,28.75,97.85,295.37,-0.16,4.13,98.59,0.00,Wait,Wait,Wait
3653.4,T,81627.5,4645.19141,-11818.50488,289.58,-0.06,0.04,278.2,3.55,18,14.33,17.54,28.75,97.85,295.03,-0.29,4.13,98.59,0.00,Wait,Wait,Wait
3653.9,T,81628.0,4645.19141,-11818.50488,289.49,-0.09,0.10,278.2,3.55,18,14.32,17.54,28.76,97.85,295.03,-0.22,4.13,98.59,0.00,Wait,Wait,Wait
3654.4,T,81628.5,4645.19141,-11818.50488,289.57,-0.02,0.05,278.2,3.64,18,14.31,17.54,28.75,97.84,295.80,0.22,4.13,98.70,0.00,Wait,Wait,Wait
3654.9,T,81629.0,4645.19141,-11818.50488,289.56,-0.05,0.03,278.2,3.69,18,14.30,17.53,28.75,97.85,295.12,-0.16,4.13,98.59,0.00,Wait,Wait,Wait
3655.4,T,81629.5,4645.19141,-11818.50488,289.60,0.02,0.09,278.2,3.69,18,14.30,17.53,28.75,97.84,295.98,0.33,4.13,98.70,0.00,Wait,Wait,Wait
3655.9,T,81630.0,4645.19141,-11818.50488,289.59,0.07,0.02,278.2,3.77,18,14.29,17.53,28.76,97.84,295.55,0.03,4.13,98.70,0.00,Wait,Wait,Wait
3656.4,T,81630.5,4645.19141,-11818.50488,289.62,-0.00,0.07,278.2,3.77,18,14.28,17.53,28.76,97.84,295.63,0.07,4.13,98.53,0.00,Wait,Wait,Wait
3656.9,T,81631.0,4645.19141,-11818.50488,289.69,-0.00,0.06,278.2,3.77,18,14.27,17.53,28.76,97.84,295.80,0.14,4.13,98.82,0.00,Wait,Wait,Wait
3657.4,T,81631.5,4645.19141,-11818.50488,289.79,0.02,0.04,278.2,3.86,18,14.26,17.53,28.76,97.84,296.15,0.28,4.13,98.76,0.00,Wait,Wait,Wait
3657.9,T,81632.0,4645.19141,-11818.50488,289.81,-0.00,0.03,278.2,3.86,18,14.25,17.53,28.77,97.84,295.98,0.12,4.13,98.53,0.00,Wait,Wait,Wait
3658.4,T,81632.5,4645.19141,-11818.50488,289.96,0.04,0.07,278.2,3.86,18,14.24,17.53,28.77,97.85,295.12,-0.34,4.13,98.65,0.00,Wait,Wait,Wait
3658.9,T,81633.0,4645.19141,-11818.50488,290.10,0.04,0.04,278.2,3.91,18,14.23,17.53,28.77,97.84,295.80,0.08,4.13,98.59,0.00,Wait,Wait,Wait
3659.4,T,81633.5,4645.19141,-11818.50488,290.21,0.06,0.03,278.2,3.91,18,14.23,17.54,28.77,97.85,295.29,-0.20,4.13,98.70,0.00,Wait,Wait,Wait
3659.9,T,81634.0,4645.19141,-11818.50488,290.24,0.05,0.02,278.2,3.91,18,14.22,17.54,28.77,97.84,295.46,-0.06,4.13,98.82,0.00,Wait,Wait,Wait
3660.4,T,81634.5,4645.19141,-11818.50488,290.22,0.03,0.02,278.2,3.91,18,14.21,17.53,28.77,97.84,295.72,0.08,4.13,98.65,0.00,Wait,Wait,Wait
3660.9,T,81635.0,4645.19141,-11818.50488,290.25,0.04,0.04,278.2,3.91,18,14.20,17.53,28.79,97.84,295.55,-0.02,4.13,98.53,0.00,Wait,Wait,Wait
3661.4,T,81635.5,4645.19141,-11818.50488,290.32,0.06,0.05,278.2,3.91,18,14.19,17.53,28.78,97.85,295.37,-0.10,4.13,98.70,0.00,Wait,Wait,Wait
3661.9,T,81636.0,4645.19141,-11818.50488,290.37,0.03,0.05,278.2,3.91,18,14.19,17.54,28.78,97.84,295.72,0.09,4.13,98.53,0.00,Wait,Wait,Wait
3662.4,T,81636.5,4645.19141,-11818.50488,290.35,0.01,0.01,278.2,3.91,18,14.18,17.54,28.78,97.83,296.32,0.37,4.13,98.70,0.00,Wait,Wait,Wait
3662.9,T,81637.0,4645.19141,-11818.50488,290.23,-0.10,0.09,278.2,4.00,18,14.17,17.54,28.78,97.85,295.37,-0.19,4.13,98.70,0.00,Wait,Wait,Wait
3663.4,T,81637.5,4645.19141,-11818.50488,290.11,-0.10,0.08,278.2,4.00,18,14.16,17.54,28.79,97.84,296.15,0.24,4.13,98.59,0.00,Wait,Wait,Wait
3663.9,T,81638.0,4645.19141,-11818.50488,290.03,-0.08,0.07,278.2,4.00,18,14.15,17.54,28.78,97.84,295.80,0.01,4.13,98.65,0.00,Wait,Wait,Wait
3664.4,T,81638.5,4645.19141,-11818.50488,289.90,-0.19,0.08,278.2,4.00,18,14.14,17.54,28.79,97.84,295.55,-0.12,4.13,98.65,0.00,Wait,Wait,Wait
3664.9,T,81639.0,4645.19141,-11818.50488,289.77,-0.11,0.12,278.2,4.00,18,14.13,17.54,28.79,97.84,296.15,0.21,4.12,98.41,0.00,Wait,Wait,Wait
3665.4,T,81639.5,4645.19141,-11818.50488,289.73,-0.12,0.13,278.2,4.05,18,14.12,17.54,28.79,97.83,296.41,0.29,4.13,98.70,0.00,Wait,Wait,Wait
3665.9,T,81640.0,4645.19141,-11818.50488,289.74,-0.09,0.07,278.2,4.05,18,14.11,17.54,28.80,97.85,295.20,-0.39,4.13,98.76,0.00,Wait,Wait,Wait
3666.4,T,81640.5,4645.19141,-11818.50488,289.77,-0.07,0.17,278.2,4.05,18,14.11,17.55,28.80,97.84,296.15,0.17,4.13,98.59,0.00,Wait,Wait,Wait
3666.9,T,81641.0,4645.19141,-11818.50488,289.76,-0.04,0.05,278.2,4.05,18,14.10,17.54,28.80,97.84,295.80,-0.04,4.13,98.65,0.00,Wait,Wait,Wait
3667.4,T,81641.5,4645.19141,-11818.50488,289.80,0.04,0.08,278.2,4.05,18,14.09,17.54,28.80,97.84,295.63,-0.12,4.13,98.65,0.00,Wait,Wait,Wait
3667.9,T,81642.0,4645.19141,-11818.50488,289.82,0.01,0.04,278.2,4.05,18,14.08,17.54,28.80,97.84,295.80,-0.00,4.13,98.76,0.00,Wait,Wait,Wait
3668.4,T,81642.5,4645.19141,-11818.50488,290.04,0.10,0.10,278.2,4.05,18,14.07,17.54,28.80,97.85,294.94,-0.43,4.12,98.47,0.00,Wait,Wait,Wait
3668.9,T,81643.0,4645.19141,-11818.50488,290.10,0.09,0.04,278.2,4.05,18,14.06,17.55,28.80,97.83,296.49,0.45,4.13,98.53,0.00,Wait,Wait,Wait
3669.4,T,81643.5,4645.19141,-11818.50488,290.02,-0.03,0.09,278.2,4.05,18,14.05,17.54,28.80,97.84,295.63,-0.10,4.13,98.59,0.00,Wait,Wait,Wait
3669.9,T,81644.0,4645.19141,-11818.50488,290.09,0.03,0.03,278.2,4.05,18,14.04,17.54,28.80,97.84,295.46,-0.16,4.13,98.70,0.00,Wait,Wait,Wait
3670.4,T,81644.5,4645.19141,-11818.50488,290.22,-0.01,0.06,278.2,4.05,18,14.04,17.54,28.81,97.84,295.55,-0.08,4.13,98.70,0.00,Wait,Wait,Wait
3670.9,T,81645.0,4645.19141,-11818.50488,290.31,0.01,0.05,278.2,3.97,18,14.03,17.54,28.81,97.85,295.29,-0.19,4.13,98.70,0.00,Wait,Wait,Wait
3671.4,T,81645.5,4645.19141,-11818.50488,290.34,-0.05,0.09,278.2,3.97,18,14.02,17.54,28.81,97.84,295.63,0.03,4.13,98.76,0.00,Wait,Wait,Wait
3671.9,T,81646.0,4645.19141,-11818.50488,290.33,-0.05,0.07,278.2,3.97,18,14.01,17.55,28.82,97.85,295.37,-0.10,4.12,98.47,0.00,Wait,Wait,Wait
3672.4,T,81646.5,4645.19141,-11818.50488,290.36,0.02,0.09,278.2,3.97,18,14.00,17.54,28.82,97.84,295.63,0.05,4.13,98.76,0.00,Wait,Wait,Wait
3672.9,T,81647.0,4645.19141,-11818.50488,290.50,0.05,0.08,278.2,3.97,18,14.00,17.54,28.81,97.84,295.63,0.04,4.13,98.59,0.00,Wait,Wait,Wait
3673.4,T,81647.5,4645.19141,-11818.50488,290.65,0.03,0.06,278.2,3.97,18,13.99,17.54,28.81,97.85,295.20,-0.19,4.13,98.70,0.00,Wait,Wait,Wait
3673.9,T,81648.0,4645.19141,-11818.50488,290.67,-0.02,0.04,278.2,4.02,18,13.98,17.54,28.81,97.85,295.29,-0.10,4.13,98.70,0.00,Wait,Wait,Wait
3674.4,T,81648.5,4645.19141,-11818.50488,290.70,0.03,0.08,278.2,4.02,18,13.97,17.54,28.81,97.85,295.29,-0.07,4.13,98.59,0.00,Wait,Wait,Wait
3674.9,T,81649.0,4645.19141,-11818.50488,290.77,0.03,0.07,278.2,4.02,18,13.97,17.54,28.81,97.85,295.29,-0.05,4.13,98.65,0.00,Wait,Wait,Wait
3675.4,T,81649.5,4645.19141,-11818.50488,290.80,-0.04,0.08,278.2,4.02,18,13.96,17.54,28.82,97.84,295.89,0.26,4.13,98.76,0.00,Wait,Wait,Wait
3675.9,T,81650.0,4645.19141,-11818.50488,290.85,-0.03,0.06,278.2,4.02,18,13.95,17.54,28.82,97.84,296.06,0.28,4.13,98.70,0.00,Wait,Wait,Wait
3676.4,T,81650.5,4645.19141,-11818.50488,290.89,-0.03,0.08,278.2,4.02,18,13.95,17.54,28.82,97.84,295.63,-0.00,4.13,98.65,0.00,Wait,Wait,Wait
3676.9,T,81651.0,4645.19141,-11818.50488,290.94,-0.01,0.03,278.2,3.94,18,13.94,17.54,28.82,97.85,295.29,-0.18,4.13,98.53,0.00,Wait,Wait,Wait
3677.4,T,81651.5,4645.19141,-11818.50488,290.93,-0.02,0.03,278.2,3.94,18,13.94,17.54,28.82,97.85,295.20,-0.17,4.13,98.70,0.00,Wait,Wait,Wait
3677.9,T,81652.0,4645.19141,-11818.50488,290.94,0.05,0.03,278.2,3.94,18,13.93,17.54,28.83,97.84,295.55,0.04,4.13,98.70,0.00,Wait,Wait,Wait
3678.4,T,81652.5,4645.19092,-11818.50488,291.08,0.17,0.05,278.2,3.94,18,13.92,17.54,28.83,97.85,295.20,-0.14,4.13,98.65,0.00,Wait,Wait,Wait
3678.9,T,81653.0,4645.19092,-11818.50488,291.26,0.19,0.11,278.2,3.94,18,13.92,17.54,28.83,97.84,295.98,0.28,4.13,98.76,0.00,Wait,Wait,Wait
3679.4,T,81653.5,4645.19092,-11818.50586,291.32,0.05,0.05,278.2,3.94,18,13.92,17.54,28.83,97.85,295.12,-0.22,4.13,98.59,0.00,Wait,Wait,Wait
3679.9,T,81654.0,4645.19092,-11818.50586,291.33,0.04,0.10,278.2,3.94,18,13.91,17.54,28.83,97.85,295.12,-0.17,4.13,98.65,0.00,Wait,Wait,Wait
3680.4,T,81654.5,4645.19092,-11818.50586,291.33,0.09,0.07,278.2,3.94,18,13.91,17.54,28.84,97.85,295.20,-0.08,4.13,98.59,0.00,Wait,Wait,Wait
3680.9,T,81655.0,4645.19092,-11818.50586,291.30,0.04,0.06,278.2,3.94,18,13.91,17.54,28.84,97.84,295.89,0.28,4.13,98.76,0.00,Wait,Wait,Wait
3681.4,T,81655.5,4645.19092,-11818.50586,291.27,-0.07,0.21,278.2,4.02,18,13.91,17.55,28.84,97.84,295.55,0.04,4.13,98.76,0.00,Wait,Wait,Wait
3681.9,T,81656.0,4645.19092,-11818.50586,291.33,0.02,0.05,278.2,4.02,18,13.91,17.55,28.84,97.85,295.37,-0.06,4.13,98.53,0.00,Wait,Wait,Wait
3682.4,T,81656.5,4645.19092,-11818.50586,291.27,-0.02,0.07,278.2,4.02,18,13.90,17.55,28.85,97.85,295.29,-0.09,4.13,98.59,0.00,Wait,Wait,Wait
3682.9,T,81657.0,4645.19092,-11818.50586,291.33,0.04,0.03,278.2,3.94,18,13.90,17.54,28.84,97.84,295.72,0.15,4.13,98.59,0.00,Wait,Wait,Wait
3683.4,T,81657.5,4645.19092,-11818.50586,291.55,0.04,0.06,278.2,3.94,19,13.90,17.54,28.84,97.85,295.20,-0.15,4.13,98.65,0.00,Wait,Wait,Wait
3683.9,T,81658.0,4645.19092,-11818.50586,291.69,0.04,0.07,278.2,3.94,18,13.90,17.54,28.84,97.85,295.20,-0.11,4.13,98.59,0.00,Wait,Wait,Wait
3684.4,T,81658.5,4645.19092,-11818.50586,291.77,0.08,0.08,278.2,3.94,18,13.90,17.55,28.84,97.84,295.80,0.22,4.13,98.65,0.00,Wait,Wait,Wait
3684.9,T,81659.0,4645.19141,-11818.50586,291.74,0.08,0.12,278.2,3.94,18,13.90,17.55,28.85,97.84,295.63,0.08,4.13,98.76,0.00,Wait,Wait,Wait
3685.4,T,81659.5,4645.19141,-11818.50586,291.82,-0.02,0.07,278.2,3.88,18,13.90,17.55,28.85,97.84,295.63,0.06,4.13,98.65,0.00,Wait,Wait,Wait
3685.9,T,81700.0,4645.19141,-11818.50586,291.75,-0.00,0.05,278.2,3.88,18,13.90,17.55,28.85,97.85,295.29,-0.13,4.13,98.65,0.00,Wait,Wait,Wait
3686.4,T,81700.5,4645.19141,-11818.50586,291.70,-0.05,0.07,278.2,3.88,18,13.90,17.55,28.85,97.84,295.63,0.08,4.13,98.70,0.00,Wait,Wait,Wait
3686.9,T,81701.0,4645.19141,-11818.50586,291.64,-0.10,0.08,278.2,3.88,17,13.90,17.55,28.85,97.85,295.29,-0.12,4.13,98.76,0.00,Wait,Wait,Wait
3687.4,T,81701.5,4645.19141,-11818.50586,291.62,-0.09,0.13,278.2,3.88,18,13.90,17.55,28.86,97.85,295.20,-0.13,4.13,98.76,0.00,Wait,Wait,Wait
3687.9,T,81702.0,4645.19141,-11818.50586,291.64,-0.07,0.10,278.2,3.97,18,13.90,17.55,28.86,97.84,295.63,0.12,4.13,98.53,0.00,Wait,Wait,Wait
3688.4,T,81702.5,4645.19141,-11818.50586,291.63,-0.14,0.12,278.2,3.97,17,13.90,17.55,28.86,97.84,295.80,0.18,4.13,98.76,0.00,Wait,Wait,Wait
3688.9,T,81703.0,4645.19141,-11818.50586,291.53,-0.14,0.15,278.2,3.97,17,13.91,17.55,28.86,97.84,295.98,0.22,4.13,98.53,0.00,Wait,Wait,Wait
3689.4,T,81703.5,4645.19141,-11818.50586,291.53,-0.03,0.06,278.2,4.02,17,13.91,17.54,28.86,97.85,295.03,-0.31,4.13,98.53,0.00,Wait,Wait,Wait
3689.9,T,81704.0,4645.19141,-11818.50586,291.65,-0.05,0.05,278.2,4.02,17,13.91,17.55,28.86,97.84,295.46,-0.02,4.13,98.65,0.00,Wait,Wait,Wait
3690.4,T,81704.5,4645.19141,-11818.50586,291.72,-0.02,0.05,278.2,3.97,17,13.92,17.54,28.86,97.84,295.89,0.20,4.13,98.65,0.00,Wait,Wait,Wait
3690.9,T,81705.0,4645.19141,-11818.50586,291.83,0.03,0.10,278.2,3.97,17,13.92,17.55,28.86,97.85,295.37,-0.11,4.13,98.76,0.00,Wait,Wait,Wait
3691.4,T,81705.5,4645.19141,-11818.50586,291.89,0.01,0.12,278.2,3.97,17,13.93,17.55,28.87,97.84,295.55,0.01,4.13,98.53,0.00,Wait,Wait,Wait
3691.9,T,81706.0,4645.19141,-11818.50586,291.96,0.04,0.09,278.2,3.97,17,13.93,17.55,28.87,97.84,295.46,-0.04,4.13,98.70,0.00,Wait,Wait,Wait
3692.4,T,81706.5,4645.19141,-11818.50586,292.06,0.02,0.10,278.2,3.97,17,13.93,17.55,28.86,97.84,295.72,0.10,4.13,98.70,0.00,Wait,Wait,Wait
3692.9,T,81707.0,4645.19141,-11818.50586,292.17,0.04,0.01,278.2,3.97,18,13.94,17.54,28.87,97.84,296.06,0.25,4.13,98.70,0.00,Wait,Wait,Wait
3693.4,T,81707.5,4645.19141,-11818.50586,292.25,0.02,0.11,278.2,4.05,18,13.94,17.54,28.87,97.84,295.80,0.06,4.13,98.76,0.00,Wait,Wait,Wait
3693.9,T,81708.0,4645.19141,-11818.50586,292.36,0.00,0.10,278.2,4.05,18,13.95,17.55,28.87,97.85,295.12,-0.30,4.13,98.53,0.00,Wait,Wait,Wait
3694.4,T,81708.5,4645.19141,-11818.50586,292.38,-0.01,0.08,278.2,4.10,18,13.95,17.54,28.88,97.84,295.55,-0.01,4.13,98.65,0.00,Wait,Wait,Wait
3694.9,T,81709.0,4645.19141,-11818.50586,292.51,0.12,0.06,278.2,4.10,18,13.96,17.54,28.88,97.84,295.46,-0.05,4.13,98.53,0.00,Wait,Wait,Wait
3695.4,T,81709.5,4645.19141,-11818.50586,292.65,0.15,0.06,278.2,4.19,18,13.96,17.54,28.88,97.85,294.60,-0.47,4.13,98.65,0.00,Wait,Wait,Wait
3695.9,T,81710.0,4645.19141,-11818.50586,292.77,0.17,0.08,278.2,4.19,18,13.97,17.54,28.88,97.84,295.63,0.16,4.13,98.53,0.00,Wait,Wait,Wait
3696.4,T,81710.5,4645.19141,-11818.50586,292.88,0.11,0.10,278.2,4.19,18,13.97,17.56,28.89,97.85,295.20,-0.09,4.13,98.53,0.00,Wait,Wait,Wait
3696.9,T,81711.0,4645.19141,-11818.50586,293.04,0.07,0.15,278.2,4.19,18,13.98,17.56,28.88,97.85,295.37,0.02,4.13,98.53,0.00,Wait,Wait,Wait
3697.4,T,81711.5,4645.19141,-11818.50586,293.17,0.07,0.09,278.2,4.19,18,13.99,17.56,28.89,97.84,295.89,0.28,4.13,98.65,0.00,Wait,Wait,Wait
3697.9,T,81712.0,4645.19141,-11818.50586,293.18,0.03,0.15,278.2,4.27,18,13.99,17.56,28.88,97.84,295.72,0.12,4.13,98.65,0.00,Wait,Wait,Wait
3698.4,T,81712.5,4645.19141,-11818.50586,293.32,0.01,0.03,278.2,4.33,18,14.00,17.56,28.89,97.85,295.20,-0.17,4.13,98.59,0.00,Wait,Wait,Wait
3698.9,T,81713.0,4645.19141,-11818.50586,293.37,-0.01,0.03,278.2,4.41,18,14.01,17.56,28.89,97.84,295.80,0.17,4.13,98.53,0.00,Wait,Wait,Wait
3699.4,T,81713.5,4645.19141,-11818.50586,293.50,0.02,0.15,278.2,4.41,18,14.01,17.56,28.89,97.85,295.37,-0.08,4.13,98.65,0.00,Wait,Wait,Wait
3699.9,T,81714.0,4645.19141,-11818.50586,293.65,0.08,0.07,278.2,4.47,18,14.02,17.55,28.89,97.85,295.03,-0.23,4.13,98.70,0.00,Wait,Wait,Wait
3700.4,T,81714.5,4645.19141,-11818.50586,293.71,0.12,0.06,278.2,4.55,18,14.02,17.56,28.89,97.83,296.32,0.47,4.13,98.70,0.00,Wait,Wait,Wait
3700.9,T,81715.0,4645.19141,-11818.50586,293.77,0.10,0.10,278.2,4.55,18,14.03,17.56,28.90,97.83,296.23,0.31,4.13,98.65,0.00,Wait,Wait,Wait
3701.4,T,81715.5,4645.19092,-11818.50586,293.85,0.09,0.05,278.2,4.55,18,14.03,17.56,28.90,97.84,295.80,0.02,4.12,98.47,0.00,Wait,Wait,Wait
3701.9,T,81716.0,4645.19092,-11818.50586,293.88,0.01,0.04,278.2,4.55,18,14.04,17.56,28.90,97.84,295.46,-0.16,4.13,98.70,0.00,Wait,Wait,Wait
3702.4,T,81716.5,4645.19092,-11818.50586,293.93,-0.02,0.12,278.2,4.55,18,14.04,17.56,28.90,97.85,295.29,-0.20,4.13,98.65,0.00,Wait,Wait,Wait
3702.9,T,81717.0,4645.19092,-11818.50586,294.15,0.12,0.16,278.2,4.63,18,14.05,17.56,28.90,97.83,296.41,0.41,4.13,98.70,0.00,Wait,Wait,Wait
3703.4,T,81717.5,4645.19092,-11818.50586,294.22,-0.01,0.08,278.2,4.63,18,14.05,17.56,28.90,97.83,296.32,0.26,4.13,98.65,0.00,Wait,Wait,Wait
3703.9,T,81718.0,4645.19092,-11818.50586,294.31,0.07,0.07,278.2,4.63,18,14.06,17.56,28.91,97.84,295.55,-0.19,4.13,98.65,0.00,Wait,Wait,Wait
3704.4,T,81718.5,4645.19092,-11818.50586,294.40,0.06,0.02,278.2,4.69,18,14.06,17.56,28.90,97.84,295.80,-0.01,4.12,98.47,0.00,Wait,Wait,Wait
3704.9,T,81719.0,4645.19092,-11818.50586,294.44,-0.05,0.05,278.2,4.63,18,14.07,17.56,28.91,97.83,296.41,0.29,4.13,98.53,0.00,Wait,Wait,Wait
3705.4,T,81719.5,4645.19092,-11818.50586,294.53,0.03,0.03,278.2,4.63,18,14.07,17.56,28.91,97.84,295.63,-0.17,4.13,98.65,0.00,Wait,Wait,Wait
3705.9,T,81720.0,4645.19092,-11818.50586,294.51,0.04,0.06,278.2,4.63,18,14.08,17.56,28.92,97.84,295.55,-0.17,4.13,98.82,0.00,Wait,Wait,Wait
3706.4,T,81720.5,4645.19092,-11818.50586,294.55,-0.05,0.08,278.2,4.63,18,14.08,17.56,28.91,97.84,295.55,-0.13,4.13,98.82,0.00,Wait,Wait,Wait
3706.9,T,81721.0,4645.19092,-11818.50586,294.63,0.01,0.06,278.2,4.55,18,14.09,17.56,28.92,97.85,295.20,-0.27,4.13,98.53,0.00,Wait,Wait,Wait
3707.4,T,81721.5,4645.19092,-11818.50586,294.67,-0.01,0.08,278.2,4.63,18,14.09,17.56,28.91,97.84,295.55,-0.03,4.13,98.59,0.00,Wait,Wait,Wait
3707.9,T,81722.0,4645.19092,-11818.50586,294.80,0.00,0.11,278.2,4.63,18,14.10,17.56,28.92,97.83,296.23,0.32,4.13,98.65,0.00,Wait,Wait,Wait
3708.4,T,81722.5,4645.19092,-11818.50586,294.89,0.05,0.16,278.2,4.69,18,14.10,17.56,28.92,97.84,295.98,0.11,4.13,98.59,0.00,Wait,Wait,Wait
3708.9,T,81723.0,4645.19092,-11818.50586,294.92,0.02,0.04,278.2,4.69,19,14.11,17.56,28.92,97.85,295.37,-0.22,4.13,98.76,0.00,Wait,Wait,Wait
3709.4,T,81723.5,4645.19092,-11818.50586,295.02,-0.01,0.07,278.2,4.69,19,14.11,17.56,28.92,97.84,295.89,0.10,4.13,98.82,0.00,Wait,Wait,Wait
3709.9,T,81724.0,4645.19092,-11818.50586,295.08,0.02,0.14,278.2,4.69,19,14.11,17.56,28.92,97.84,295.63,-0.06,4.13,98.65,0.00,Wait,Wait,Wait
3710.4,T,81724.5,4645.19092,-11818.50586,294.95,0.04,0.26,278.2,4.69,19,14.12,17.56,28.93,97.84,295.98,0.13,4.13,98.70,0.00,Wait,Wait,Wait
3710.9,T,81725.0,4645.19092,-11818.50586,294.80,-0.08,0.15,278.2,4.60,19,14.12,17.56,28.93,97.84,295.72,-0.03,4.13,98.53,0.00,Wait,Wait,Wait
3711.4,T,81725.5,4645.19092,-11818.50586,294.83,0.08,0.08,278.2,4.60,19,14.12,17.56,28.93,97.84,296.15,0.19,4.13,98.65,0.00,Wait,Wait,Wait
3711.9,T,81726.0,4645.19043,-11818.50586,294.99,0.12,0.15,278.2,4.60,19,14.12,17.56,28.93,97.85,295.37,-0.24,4.13,98.65,0.00,Wait,Wait,Wait
